order_date,delivery_date,customer_age,customer_gender,location,delivery_type,product_category,sub_category,product,unit_price,shipping_fee,order_quantity,sale_price,status,reason,rating
2015-11-06,2015-11-20,27,M,Prampram,Shipped from Abroad,Electronics,Digital Cameras,Canon EOS 60D CMOS DSLR Camera Bundle - 18 - 55mm Lens - Black,"  4,700.00 ",14.0,1,4700.0,Returned,Onsite -Description mismatch,1
2015-11-06,2015-11-19,26,M,Greater Accra,Standard Delivery,Fashion,Women's fashion,Yazole Leather Wrist Watch - Black,  16.00 ,20.0,2,16.0,Returned,Quality-Defective item,1
2015-11-04,2015-11-08,22,M,Greater Accra,Express,Phones and Tablet,Mobile accessories,M4 Smart Bracelet Sports Pedometer Watch,  27.00 ,15.0,3,27.0,Returned,Product - Not fitting expectation,1
2015-11-04,2015-11-16,26,M,Western,Standard Delivery,Home and Office,Tools and Home Improvement,Maze Batik Designed 3D Wallpaper - 10M - White/Black,  135.00 ,5.0,4,135.0,Returned,Quality-Defective item,2
2015-11-04,2015-11-21,19,M,Upper East,Shipped from Abroad,Health and beauty,Fragrances,Fragrance World Smart Black Eau de Parfum Spray - 100ml,  63.00 ,3.0,4,63.0,Returned,Onsite -Description mismatch,2
2015-11-04,2015-11-17,27,M,Ashanti,Shipped from Abroad,Health and beauty,Medical supplies and Equipment,Muscle Stimulators - Abdominal Muscle Trainer Set - Fitness,  55.00 ,4.0,6,55.0,Returned,Not Added,1
2015-11-04,2015-11-09,20,M,Western,Express,Electronics,Digital Cameras,Canon EOS 60D CMOS DSLR Camera Bundle - 18 - 55mm Lens - Black,"  4,700.00 ",9.0,1,4700.0,Returned,Delivey - Missing item/part,3
2015-11-03,2015-11-14,25,M,Ashanti,Standard Delivery,Fashion,Boy's fashion,Fashion Boys Sneakers Children Outdoor Shoes-Black,  86.00 ,16.0,4,86.0,Returned,Product - Not fitting expectation,3
2015-11-03,2015-11-22,28,M,Ashanti,Shipped from Abroad,Phones and Tablet,Mobile phones,Samsung Galaxy A02 - 64GB HDD - 3GB RAM Smartphone - Black,  629.00 ,7.0,2,629.0,Returned,Onsite -Description mismatch,2
2015-11-02,2015-11-08,20,M,Greater Accra,Standard Delivery,Health and beauty,Beauty and personal care,L A Girl Pro Coverage HD Illuminating Liquid Foundation - Coffee,  42.00 ,17.0,9,42.0,Returned,Quality-Defective item,1
2015-11-02,2015-11-04,20,M,Western,Express,Health and beauty,Fragrances,Avon Soft Musk Eau de Toilette Spray - 50ml,  75.00 ,16.0,7,75.0,Returned,Product - Not fitting expectation,3
2015-11-01,2015-11-06,27,M,Ashanti,Express,Health and beauty,Fragrances,Avon Soft Musk Eau de Toilette Spray - 50ml,  75.00 ,15.0,5,75.0,Returned,Product - Not fitting expectation,3
2015-11-01,2015-11-11,21,M,Western,Shipped from Abroad,Health and beauty,Vitamins & Dietary Supplements,Optimum Nutrition Creatine Sports - 5000mg per Daily Serve Powder,  115.00 ,16.0,1,115.0,Returned,Delivery-Wrong item,2
2015-11-01,2015-11-16,30,M,Western,Standard Delivery,Health and beauty,Vitamins & Dietary Supplements,Aichun Beauty Eight Pack Essential Oil - 30ml,  35.00 ,15.0,8,35.0,Returned,Product - Not fitting expectation,1
2015-11-01,2015-11-15,21,M,Ashanti,Standard Delivery,Health and beauty,Fragrances,Avon Soft Musk Eau de Toilette Spray - 50ml,  75.00 ,17.0,2,75.0,Returned,Delivey - Missing item/part,3
2015-11-01,2015-11-14,25,M,Ashanti,Standard Delivery,Home and Office,Tools and Home Improvement,Maze Batik Designed 3D Wallpaper - 10M - White/Black,  135.00 ,20.0,2,135.0,Returned,Delivery-Wrong item,2
2015-10-31,2015-11-19,30,M,Northern,Shipped from Abroad,Home and Office,Tools and Home Improvement,Maze Batik Designed 3D Wallpaper - 10M - White/Black,  135.00 ,19.0,9,135.0,Returned,Product - Not fitting expectation,3
2015-10-31,2015-11-20,26,M,Greater Accra,Shipped from Abroad,Health and beauty,Vitamins & Dietary Supplements,Cq Amaigrissant Slimming Tea - 20 Tea Bags,  28.00 ,14.0,5,28.0,Returned,Delivery-Wrong item,3
2015-10-31,2015-11-02,27,M,North East,Express,Electronics,Digital Cameras,Canon EOS 60D CMOS DSLR Camera Bundle - 18 - 55mm Lens - Black,"  4,700.00 ",19.0,1,4700.0,Returned,Quality-Defective item,3
2015-10-30,2015-11-12,26,M,Greater Accra,Shipped from Abroad,Fashion,Women's fashion,Leather Vintage Bracelet Watch - Black,  19.00 ,5.0,3,19.0,Returned,Quality-Defective item,1
2015-10-28,2015-11-01,28,M,Upper West,Express,Phones and Tablet,Tablets,10.1'' Business Tablet with MT6582 Quad-Core Processor,  368.00 ,6.0,5,368.0,Returned,Quality-Defective item,3
2015-10-28,2015-11-10,23,M,Oyarifa,Standard Delivery,Health and beauty,Medical supplies and Equipment,Muscle Stimulators - Abdominal Muscle Trainer Set - Fitness,  55.00 ,8.0,7,55.0,Returned,Onsite -Description mismatch,3
2015-10-28,2015-10-31,29,M,Western,Express,Phones and Tablet,Tablets,10.1'' Business Tablet with MT6582 Quad-Core Processor,  368.00 ,10.0,6,368.0,Returned,Onsite -Description mismatch,1
2015-10-28,2015-11-01,24,M,Weija,Express,Phones and Tablet,Tablets,"Amazon Fire HD 8 Kids Tablet 32GB HDD - 2GB RAM - 8"" Blue",  795.00 ,10.0,9,795.0,Returned,Delivey - Missing item/part,3
2015-10-26,2015-11-07,25,M,Upper West,Standard Delivery,Fashion,Boy's fashion,Boys Sneakers Casual Kids Sports Shoes-Gold,  120.00 ,3.0,7,120.0,Returned,Quality-Defective item,2
2015-10-26,2015-10-31,24,M,Western,Express,Electronics,Digital Cameras,Canon EOS 60D CMOS DSLR Camera Bundle - 18 - 55mm Lens - Black,"  4,700.00 ",9.0,1,4700.0,Returned,Delivery-Wrong item,2
2015-10-25,2015-10-28,30,M,Greater Accra,Express,Health and beauty,Vitamins & Dietary Supplements,Aichun Beauty Eight Pack Essential Oil - 30ml,  35.00 ,7.0,1,35.0,Returned,Product - Not fitting expectation,3
2015-10-24,2015-11-07,30,M,Weija,Standard Delivery,Fashion,Boy's fashion,Boys Sneakers Casual Kids Sports Shoes-Gold,  120.00 ,11.0,1,120.0,Returned,Delivery-Wrong item,1
2015-10-24,2015-10-31,24,M,Ashanti,Standard Delivery,Health and beauty,Vitamins & Dietary Supplements,Aichun Beauty Eight Pack Essential Oil - 30ml,  35.00 ,20.0,4,35.0,Returned,Quality-Defective item,3
2015-10-24,2015-11-05,29,M,Western,Standard Delivery,Health and beauty,Medical supplies and Equipment,Muscle Stimulators - Abdominal Muscle Trainer Set - Fitness,  55.00 ,13.0,8,55.0,Returned,Onsite -Description mismatch,3
2015-10-24,2015-10-27,30,M,Prampram,Express,Health and beauty,Fragrances,Avon Soft Musk Eau de Toilette Spray - 50ml,  75.00 ,19.0,7,75.0,Returned,Onsite -Description mismatch,2
2015-10-23,2015-10-26,30,M,Greater Accra,Express,Fashion,Boy's fashion,Fashion Boys Sneakers Children Outdoor Shoes-Black,  86.00 ,7.0,2,86.0,Returned,Product - Not fitting expectation,2
2015-10-23,2015-10-26,25,M,Upper West,Express,Phones and Tablet,Mobile phones,Samsung A3 Core Dual SIM - 16GB HDD - 1GB RAM - Blue,  387.00 ,9.0,6,387.0,Returned,Product - Not fitting expectation,3
2015-10-23,2015-11-01,27,M,Eastern,Standard Delivery,Phones and Tablet,Mobile accessories,M4 Smart Bracelet Sports Pedometer Watch,  27.00 ,14.0,5,27.0,Returned,Quality-Defective item,3
2015-10-22,2015-11-01,19,M,Greater Accra,Standard Delivery,Fashion,Men's fashion,Slip On Leather Sneakers - Black,  35.00 ,15.0,1,35.0,Returned,Delivey - Missing item/part,2
2015-10-21,2015-11-09,26,M,Greater Accra,Shipped from Abroad,Phones and Tablet,Tablets,10.1'' Business Tablet with MT6582 Quad-Core Processor,  368.00 ,19.0,8,368.0,Returned,Delivey - Missing item/part,3
2015-10-21,2015-11-02,20,M,Ashanti,Shipped from Abroad,Health and beauty,Vitamins & Dietary Supplements,Cq Amaigrissant Slimming Tea - 20 Tea Bags,  28.00 ,6.0,5,28.0,Returned,Delivey - Missing item/part,1
2015-10-21,2015-10-26,28,M,Ashanti,Express,Phones and Tablet,Tablets,"Amazon Fire HD 8 Kids Tablet 32GB HDD - 2GB RAM - 8"" Blue",  795.00 ,7.0,6,795.0,Returned,Product - Not fitting expectation,3
2015-10-20,2015-10-23,27,M,Ashanti,Express,Fashion,Boy's fashion,Fashion Boys Sneakers Children Outdoor Shoes-Black,  86.00 ,3.0,4,86.0,Returned,Onsite -Description mismatch,1
2015-10-19,2015-10-28,24,M,Greater Accra,Standard Delivery,Health and beauty,Beauty and personal care,Clere Radiance Oil Control Toner - 100ml,  17.00 ,19.0,8,17.0,Returned,Quality-Defective item,3
2015-10-19,2015-10-29,25,M,Upper West,Standard Delivery,Home and Office,Home and Furniture,8 Cubes Plastic Wardrobe - Blue/White,  175.00 ,9.0,6,175.0,Returned,Onsite -Description mismatch,3
2015-10-19,2015-10-28,27,M,Savannah,Standard Delivery,Health and beauty,Fragrances,Fragrance World Smart Black Eau de Parfum Spray - 100ml,  63.00 ,3.0,7,63.0,Returned,Product - Not fitting expectation,3
2015-10-19,2015-10-22,26,M,Volta,Express,Fashion,Men's fashion,100%Cotton 4 Piece Short Sleeve T-Shirts - Multicolour,  80.00 ,12.0,7,80.0,Returned,Delivey - Missing item/part,3
2015-10-18,2015-10-23,26,M,Western,Express,Fashion,Men's fashion,100%Cotton 4 Piece Short Sleeve T-Shirts - Multicolour,  80.00 ,14.0,4,80.0,Returned,Delivery-Wrong item,2
2015-10-18,2015-10-29,22,M,Oti,Shipped from Abroad,Phones and Tablet,Mobile phones,Samsung Galaxy A02 - 64GB HDD - 3GB RAM Smartphone - Black,  629.00 ,4.0,10,629.0,Returned,Quality-Defective item,1
2015-10-18,2015-10-30,21,M,Ashanti,Shipped from Abroad,Health and beauty,Beauty and personal care,L A Girl Pro Coverage HD Illuminating Liquid Foundation - Coffee,  42.00 ,7.0,10,42.0,Returned,Quality-Defective item,3
2015-10-17,2015-10-28,30,M,Upper West,Shipped from Abroad,Health and beauty,Beauty and personal care,L A Girl Pro Coverage HD Illuminating Liquid Foundation - Coffee,  42.00 ,15.0,2,42.0,Returned,Product - Not fitting expectation,1
2015-10-17,2015-11-04,26,M,Greater Accra,Shipped from Abroad,Phones and Tablet,Mobile phones,Samsung A3 Core Dual SIM - 16GB HDD - 1GB RAM - Blue,  387.00 ,18.0,9,387.0,Returned,Product - Not fitting expectation,1
2015-10-17,2015-10-19,20,M,Weija,Express,Fashion,Girl's fashion,Trust Leather Buckle Shoes - Black,  70.00 ,9.0,10,70.0,Returned,Delivery-Wrong item,2
2015-10-16,2015-10-21,30,M,Greater Accra,Express,Health and beauty,Medical supplies and Equipment,Blood Pressure Monitor Digital Wrist BP Pulse Monitor Meter Heart Rate Measure,  63.20 ,19.0,8,63.2,Returned,Delivey - Missing item/part,2
2015-10-16,2015-10-31,21,M,Ashanti,Shipped from Abroad,Home and Office,Home and Furniture,Lindy 12 Cubes Wardrobe 8 Doors - Brown,  100.00 ,17.0,10,100.0,Returned,Product - Not fitting expectation,3
2015-10-16,2015-10-19,29,M,Weija,Express,Phones and Tablet,Tablets,"Amazon Fire HD 8 Kids Tablet 32GB HDD - 2GB RAM - 8"" Blue",  795.00 ,15.0,10,795.0,Returned,Delivery-Wrong item,3
2015-10-15,2015-10-30,22,M,Greater Accra,Standard Delivery,Health and beauty,Vitamins & Dietary Supplements,Vida Divina TeDivina (Detox Tea Formula) - 1 Tea Bag,  55.00 ,9.0,9,55.0,Returned,Delivery-Wrong item,1
2015-10-15,2015-10-20,28,M,Greater Accra,Express,Health and beauty,Medical supplies and Equipment,Portable Blood Pressure Monitor - White,  102.00 ,19.0,8,102.0,Returned,Quality-Defective item,1
2015-10-15,2015-11-04,30,M,Greater Accra,Shipped from Abroad,Health and beauty,Medical supplies and Equipment,Muscle Stimulators - Abdominal Muscle Trainer Set - Fitness,  55.00 ,17.0,10,55.0,Returned,Quality-Defective item,3
2015-10-15,2015-10-27,26,M,Western,Standard Delivery,Phones and Tablet,Tablets,"Amazon Fire HD 8 Kids Tablet 32GB HDD - 2GB RAM - 8"" Blue",  795.00 ,11.0,9,795.0,Returned,Product - Not fitting expectation,2
2015-10-15,2015-10-19,20,M,Upper West,Express,Health and beauty,Medical supplies and Equipment,Blood Pressure Monitor Digital Wrist BP Pulse Monitor Meter Heart Rate Measure,  63.20 ,8.0,1,63.2,Returned,Quality-Defective item,1
2015-10-14,2015-10-19,26,M,Weija,Express,Electronics,Home Audio,Triple Power C20 Super Bass USB Bluetooth Subwoofer - Brown + free S530 V4.0 Bluetooth Headset - Black,  97.75 ,9.0,6,97.75,Returned,Quality-Defective item,3
2015-10-14,2015-11-03,19,M,Dodowa,Shipped from Abroad,Health and beauty,Vitamins & Dietary Supplements,Aichun Beauty Eight Pack Essential Oil - 30ml,  35.00 ,20.0,4,35.0,Returned,Onsite -Description mismatch,2
2015-10-14,2015-10-29,25,M,Greater Accra,Shipped from Abroad,Electronics,Digital Cameras,Canon EOS 600D 18MP CMOS DSLR Camera - Black,"  2,720.00 ",18.0,1,2720.0,Returned,Onsite -Description mismatch,2
2015-10-13,2015-10-19,27,M,Western,Standard Delivery,Phones and Tablet,Mobile phones,Samsung Galaxy A02 - 64GB HDD - 3GB RAM Smartphone - Black,  629.00 ,15.0,6,629.0,Returned,Delivery-Wrong item,2
2015-10-13,2015-10-23,30,M,Ashanti,Shipped from Abroad,Health and beauty,Medical supplies and Equipment,Muscle Stimulators - Abdominal Muscle Trainer Set - Fitness,  55.00 ,12.0,9,55.0,Returned,Product - Not fitting expectation,1
2015-10-13,2015-10-28,21,M,Ashanti,Standard Delivery,Phones and Tablet,Tablets,"Amazon Fire HD 8 Kids Tablet 32GB HDD - 2GB RAM - 8"" Blue",  795.00 ,3.0,9,795.0,Returned,Delivey - Missing item/part,2
2015-10-13,2015-10-20,24,M,Savannah,Standard Delivery,Home and Office,Tools and Home Improvement,Maze Batik Designed 3D Wallpaper - 10M - White/Black,  135.00 ,18.0,2,135.0,Returned,Quality-Defective item,3
2015-10-12,2015-10-23,25,M,Ashanti,Shipped from Abroad,Health and beauty,Vitamins & Dietary Supplements,Optimum Nutrition Creatine Sports - 5000mg per Daily Serve Powder,  115.00 ,7.0,7,115.0,Returned,Product - Not fitting expectation,3
2015-10-11,2015-10-28,27,M,Greater Accra,Shipped from Abroad,Electronics,Digital Cameras,Canon EOS 60D CMOS DSLR Camera Bundle - 18 - 55mm Lens - Black,"  4,700.00 ",3.0,1,4700.0,Returned,Quality-Defective item,1
2015-10-10,2015-10-21,22,M,Ashanti,Standard Delivery,Home and Office,Kitchen and dinning,Plastic Storage Bowl - 17 Pieces Green,  70.00 ,12.0,6,70.0,Returned,Quality-Defective item,2
2015-10-09,2015-10-14,21,M,Ashanti,Express,Phones and Tablet,Tablets,"Amazon Fire HD 8 Kids Tablet 32GB HDD - 2GB RAM - 8"" Blue",  795.00 ,9.0,2,795.0,Returned,Delivey - Missing item/part,2
2015-10-09,2015-10-22,27,M,Ashanti,Standard Delivery,Health and beauty,Beauty and personal care,L A Girl Pro Coverage HD Illuminating Liquid Foundation - Coffee,  42.00 ,7.0,9,42.0,Returned,Delivery-Wrong item,1
2015-10-08,2015-10-23,27,M,Kasoa,Shipped from Abroad,Health and beauty,Medical supplies and Equipment,voice blood Pressure Monitor Digital BP Pulse Health Vascular Heartbeat Test,  129.00 ,3.0,2,129.0,Returned,Delivey - Missing item/part,1
2015-10-07,2015-10-20,25,M,Western,Shipped from Abroad,Phones and Tablet,Mobile phones,Samsung A3 Core Dual SIM - 16GB HDD - 1GB RAM - Blue,  387.00 ,16.0,8,387.0,Returned,Delivery-Wrong item,1
2015-10-07,2015-10-12,21,M,Ashanti,Express,Health and beauty,Medical supplies and Equipment,Muscle Stimulators - Abdominal Muscle Trainer Set - Fitness,  55.00 ,7.0,4,55.0,Returned,Product - Not fitting expectation,3
2015-10-07,2015-10-09,25,M,Western,Express,Fashion,Boy's fashion,Fashion Boys Sneakers Children Outdoor Shoes-Black,  86.00 ,14.0,10,86.0,Returned,Product - Not fitting expectation,1
2015-10-06,2015-10-22,25,M,Greater Accra,Shipped from Abroad,Health and beauty,Medical supplies and Equipment,Blood Pressure Monitor Digital Wrist BP Pulse Monitor Meter Heart Rate Measure,  63.20 ,19.0,10,63.2,Returned,Quality-Defective item,1
2015-10-05,2015-10-07,27,M,Ashanti,Express,Fashion,Men's fashion,Slip On Leather Sneakers - Black,  35.00 ,12.0,4,35.0,Returned,Delivey - Missing item/part,1
2015-10-05,2015-10-07,25,M,Upper East,Express,Phones and Tablet,Tablets,"Amazon Fire HD 8 Kids Tablet 32GB HDD - 2GB RAM - 8"" Blue",  795.00 ,14.0,7,795.0,Returned,Delivey - Missing item/part,2
2015-10-05,2015-10-13,21,M,Ashanti,Standard Delivery,Health and beauty,Vitamins & Dietary Supplements,Aichun Beauty Eight Pack Essential Oil - 30ml,  35.00 ,9.0,2,35.0,Returned,Delivery-Wrong item,3
2015-10-05,2015-10-07,29,M,Ashanti,Express,Health and beauty,Vitamins & Dietary Supplements,Hemani Ultra Slim Tea - 10 Bags,  15.00 ,3.0,3,15.0,Returned,Delivey - Missing item/part,2
2015-10-05,2015-10-07,28,M,Greater Accra,Express,Health and beauty,Vitamins & Dietary Supplements,Cq Amaigrissant Slimming Tea - 20 Tea Bags,  28.00 ,11.0,8,28.0,Returned,Delivery-Wrong item,3
2015-10-05,2015-10-07,23,M,Western,Express,Home and Office,Tools and Home Improvement,Maze Batik Designed 3D Wallpaper - 10M - White/Black,  135.00 ,3.0,9,135.0,Returned,Delivey - Missing item/part,3
2015-10-04,2015-10-20,29,M,Greater Accra,Shipped from Abroad,Fashion,Women's fashion,Leather Vintage Bracelet Watch - Black,  19.00 ,5.0,7,19.0,Returned,Product - Not fitting expectation,2
2015-10-04,2015-10-24,30,M,Ashanti,Shipped from Abroad,Health and beauty,Beauty and personal care,L A Girl Pro Coverage HD Illuminating Liquid Foundation - Coffee,  42.00 ,3.0,6,42.0,Returned,Delivey - Missing item/part,3
2015-10-02,2015-10-13,29,M,Ashanti,Shipped from Abroad,Electronics,Home Audio,6030 3.1 Bluetooth Home Theatre With Remote Control - Black + Free Smartwatch,  385.00 ,20.0,5,385.0,Returned,Quality-Defective item,1
2015-10-01,2015-10-05,22,M,Ashanti,Express,Electronics,Digital Cameras,Canon EOS 60D CMOS DSLR Camera Bundle - 18 - 55mm Lens - Black,"  4,700.00 ",6.0,1,4700.0,Returned,Quality-Defective item,3
2015-10-01,2015-10-15,30,M,Weija,Shipped from Abroad,Phones and Tablet,Mobile accessories,B5 HiFi 5.0 Ture Wireless Headsets Auto Pair Touch - Black,  52.00 ,5.0,2,52.0,Returned,Delivey - Missing item/part,1
2015-09-30,2015-10-16,20,M,Bono,Shipped from Abroad,Fashion,Boy's fashion,Short Sleeve Polo Shirt - Royal Blue,  26.00 ,13.0,6,26.0,Returned,Delivery-Wrong item,3
2015-09-29,2015-10-13,25,M,Greater Accra,Shipped from Abroad,Health and beauty,Vitamins & Dietary Supplements,Aichun Beauty Eight Pack Essential Oil - 30ml,  35.00 ,6.0,10,35.0,Returned,Delivery-Wrong item,3
2015-09-29,2015-10-19,26,M,Volta,Shipped from Abroad,Electronics,Digital Cameras,Canon EOS 600D 18MP CMOS DSLR Camera - Black,"  2,720.00 ",11.0,2,2720.0,Returned,Delivery-Wrong item,2
2015-09-29,2015-10-09,27,M,Dodowa,Shipped from Abroad,Home and Office,Kitchen and dinning,Potluck Lunch Box - Brown,  220.00 ,12.0,6,220.0,Returned,Delivey - Missing item/part,1
2015-09-29,2015-10-01,30,M,Kitase,Express,Fashion,Women's fashion,Leather Vintage Bracelet Watch - Black,  19.00 ,13.0,4,19.0,Returned,Onsite -Description mismatch,3
2015-09-29,2015-10-11,25,M,Upper West,Standard Delivery,Phones and Tablet,Tablets,10.1'' Business Tablet with MT6582 Quad-Core Processor,  368.00 ,4.0,8,368.0,Returned,Onsite -Description mismatch,3
2015-09-29,2015-10-17,21,M,Ashanti,Shipped from Abroad,Fashion,Men's fashion,Slip On Leather Sneakers - Black,  35.00 ,10.0,3,35.0,Returned,Product - Not fitting expectation,1
2015-09-29,2015-10-01,20,M,Kitase,Express,Phones and Tablet,Mobile accessories,B5 HiFi 5.0 Ture Wireless Headsets Auto Pair Touch - Black,  52.00 ,3.0,1,52.0,Returned,Quality-Defective item,1
2015-09-26,2015-10-01,30,M,Upper West,Express,Phones and Tablet,Mobile phones,Samsung Galaxy A02 - 64GB HDD - 3GB RAM Smartphone - Black,  629.00 ,17.0,2,629.0,Returned,Onsite -Description mismatch,1
2015-09-25,2015-10-15,30,M,Weija,Shipped from Abroad,Electronics,Home Audio,Triple Power C20 Super Bass USB Bluetooth Subwoofer - Brown + free S530 V4.0 Bluetooth Headset - Black,  97.75 ,6.0,3,97.75,Returned,Delivery-Wrong item,2
2015-09-24,2015-09-26,20,M,Prampram,Express,Health and beauty,Vitamins & Dietary Supplements,Cq Amaigrissant Slimming Tea - 20 Tea Bags,  28.00 ,16.0,7,28.0,Returned,Delivey - Missing item/part,2
2015-09-24,2015-10-05,22,M,Ashanti,Standard Delivery,Fashion,Men's fashion,Yazole Analog Quartz Wrist Watch - Black,  19.00 ,5.0,2,19.0,Returned,Onsite -Description mismatch,2
2015-09-24,2015-10-04,23,M,Greater Accra,Shipped from Abroad,Health and beauty,Beauty and personal care,Clere Radiance Oil Control Toner - 100ml,  17.00 ,4.0,4,17.0,Returned,Delivery-Wrong item,3
2015-09-24,2015-10-08,25,M,Northern,Standard Delivery,Home and Office,Tools and Home Improvement,Maze Batik Designed 3D Wallpaper - 10M - White/Black,  135.00 ,4.0,5,135.0,Returned,Delivey - Missing item/part,1
2015-09-23,2015-10-01,28,M,Greater Accra,Standard Delivery,Health and beauty,Beauty and personal care,Clere Avocado Milk Body Lotion With Vitamins E+A - 400ml,  17.00 ,13.0,6,17.0,Returned,Quality-Defective item,3
2015-09-23,2015-10-06,28,M,Upper East,Standard Delivery,Phones and Tablet,Tablets,"Amazon Fire HD 8 Kids Tablet 32GB HDD - 2GB RAM - 8"" Blue",  795.00 ,20.0,4,795.0,Returned,Quality-Defective item,2
2015-09-23,2015-09-29,27,M,Ashanti,Standard Delivery,Electronics,Digital Cameras,Canon EOS 600D 18MP CMOS DSLR Camera - Black,"  2,720.00 ",17.0,1,2720.0,Returned,Quality-Defective item,2
2015-09-22,2015-09-25,21,M,Upper West,Express,Fashion,Men's fashion,Sports Pants - Black,  50.00 ,15.0,4,50.0,Returned,Quality-Defective item,3
2015-09-22,2015-10-02,29,M,Western,Shipped from Abroad,Fashion,Women's fashion,Leather Vintage Bracelet Watch - Black,  19.00 ,12.0,7,19.0,Returned,Product - Not fitting expectation,2
2015-09-21,2015-09-24,30,M,Greater Accra,Express,Fashion,Women's fashion,Leather Vintage Bracelet Watch - Black,  19.00 ,14.0,3,19.0,Returned,Onsite -Description mismatch,1
2015-09-21,2015-09-25,26,M,Greater Accra,Express,Fashion,Girl's fashion,Fashion Girl's Dress Kids Children Newborn Baby Dinner Party Princess Dress Ball Gown,  125.00 ,17.0,3,125.0,Returned,Product - Not fitting expectation,2
2015-09-21,2015-09-26,20,M,Ashanti,Express,Fashion,Women's fashion,Yazole Leather Wrist Watch - Black,  16.00 ,17.0,8,16.0,Returned,Delivey - Missing item/part,2
2015-09-20,2015-09-30,19,M,Upper West,Standard Delivery,Fashion,Girl's fashion,Trust Leather Buckle Shoes - Black,  70.00 ,18.0,10,70.0,Returned,Onsite -Description mismatch,3
2015-09-20,2015-09-22,28,M,Savannah,Express,Electronics,Digital Cameras,Canon EOS 600D 18MP CMOS DSLR Camera - Black,"  2,720.00 ",6.0,2,2720.0,Returned,Delivery-Wrong item,3
2015-09-20,2015-09-22,22,M,Ashanti,Express,Health and beauty,Beauty and personal care,Clere Avocado Milk Body Lotion With Vitamins E+A - 400ml,  17.00 ,5.0,1,17.0,Returned,Product - Not fitting expectation,3
2015-09-20,2015-09-25,25,M,Ashanti,Standard Delivery,Health and beauty,Medical supplies and Equipment,voice blood Pressure Monitor Digital BP Pulse Health Vascular Heartbeat Test,  129.00 ,10.0,10,129.0,Returned,Quality-Defective item,2
2015-09-19,2015-10-09,29,M,Greater Accra,Shipped from Abroad,Home and Office,Kitchen and dinning,Potluck Lunch Box - Brown,  220.00 ,15.0,1,220.0,Returned,Onsite -Description mismatch,1
2015-09-18,2015-10-05,24,M,Prampram,Shipped from Abroad,Health and beauty,Fragrances,Fragrance World Smart Black Eau de Parfum Spray - 100ml,  63.00 ,5.0,1,63.0,Returned,Product - Not fitting expectation,3
2015-09-18,2015-09-30,19,M,Western,Standard Delivery,Health and beauty,Fragrances,Fragrance World Smart Black Eau de Parfum Spray - 100ml,  63.00 ,9.0,1,63.0,Returned,Quality-Defective item,3
2015-09-18,2015-09-20,27,M,Ashanti,Express,Electronics,Home Audio,6030 3.1 Bluetooth Home Theatre With Remote Control - Black + Free Smartwatch,  385.00 ,9.0,5,385.0,Returned,Quality-Defective item,2
2015-09-18,2015-09-27,20,M,Western,Standard Delivery,Phones and Tablet,Tablets,"Amazon Fire HD 8 Kids Tablet 32GB HDD - 2GB RAM - 8"" Blue",  795.00 ,6.0,4,795.0,Returned,Delivery-Wrong item,1
2015-09-17,2015-09-28,27,M,Western,Standard Delivery,Fashion,Boy's fashion,Boys Sneakers Casual Kids Sports Shoes-Gold,  120.00 ,8.0,5,120.0,Returned,Product - Not fitting expectation,3
2015-09-16,2015-09-22,27,M,Upper East,Standard Delivery,Health and beauty,Vitamins & Dietary Supplements,Hemani Ultra Slim Tea - 10 Bags,  15.00 ,18.0,8,15.0,Returned,Quality-Defective item,2
2015-09-16,2015-09-21,28,M,Ashanti,Express,Electronics,Digital Cameras,Canon EOS 600D 18MP CMOS DSLR Camera - Black,"  2,720.00 ",4.0,2,2720.0,Returned,Onsite -Description mismatch,2
2015-09-16,2015-09-26,20,M,Greater Accra,Standard Delivery,Home and Office,Home and Furniture,Lindy 12 Cubes Wardrobe 8 Doors - Brown,  100.00 ,10.0,5,100.0,Returned,Onsite -Description mismatch,3
2015-09-16,2015-10-01,26,M,Ashanti,Standard Delivery,Home and Office,Kitchen and dinning,Potluck Lunch Box - Brown,  220.00 ,19.0,2,220.0,Returned,Delivery-Wrong item,2
2015-09-16,2015-09-19,24,M,Ashanti,Express,Electronics,Digital Cameras,Canon EOS 60D CMOS DSLR Camera Bundle - 18 - 55mm Lens - Black,"  4,700.00 ",4.0,1,4700.0,Returned,Onsite -Description mismatch,1
2015-09-15,2015-09-17,29,M,Oyarifa,Express,Home and Office,Kitchen and dinning,Potluck Lunch Box - Brown,  220.00 ,14.0,5,220.0,Returned,Delivey - Missing item/part,3
2015-09-15,2015-09-28,24,M,Weija,Shipped from Abroad,Fashion,Women's fashion,Yazole Leather Wrist Watch - Black,  16.00 ,8.0,3,16.0,Returned,Product - Not fitting expectation,3
2015-09-14,2015-09-26,19,M,Western,Standard Delivery,Health and beauty,Fragrances,Avon Soft Musk Eau de Toilette Spray - 50ml,  75.00 ,20.0,7,75.0,Returned,Product - Not fitting expectation,1
2015-09-13,2015-10-03,24,M,Ashanti,Shipped from Abroad,Home and Office,Home and Furniture,Lindy 12 Cubes Wardrobe 8 Doors - Brown,  100.00 ,4.0,7,100.0,Returned,Delivey - Missing item/part,3
2015-09-11,2015-09-14,28,M,Western,Express,Health and beauty,Medical supplies and Equipment,voice blood Pressure Monitor Digital BP Pulse Health Vascular Heartbeat Test,  129.00 ,20.0,2,129.0,Returned,Quality-Defective item,2
